Date,VN-Index,S&P500,STOXX,VND/USD,VND/EUR,interest rate,inflation,GDP
5/9/2008,500.33,1388.280029,324.8500061,15950,24565,7.5,25.24,24335.84
5/12/2008,492.04,1403.579956,324.8500061,15891,24583,7.5,25.24,24335.84
5/13/2008,483.92,1403.040039,325.5700073,15894,24531,7.5,25.24,24335.84
5/14/2008,475.5,1408.660034,327.2000122,15956,24640,7.5,25.24,24335.84
5/15/2008,466.67,1423.569946,328.4100037,15934,24579,7.5,25.24,24335.84
5/16/2008,460.04,1425.349976,328.4100037,15934,24579,7.5,25.24,24335.84
5/19/2008,455.67,1426.630005,332.8699951,15968,24927,7.5,25.24,24335.84
5/20/2008,449.24,1413.400024,325.9700012,15916,25116,7.5,25.24,24335.84
5/21/2008,441.75,1390.709961,323.1600037,15959,25098,7.5,25.24,24335.84
5/22/2008,434.75,1394.349976,324.4100037,15950,25083,7.5,25.24,24335.84
5/23/2008,428.05,1375.930054,319.019989,15950,25083,7.5,25.24,24335.84
5/26/2008,420.51,1375.930054,318.269989,16044,25160,7.5,25.24,24335.84
5/30/2008,414.1,1400.380005,322.1199951,16044,25160,7.5,25.24,24335.84
6/2/2008,407.94,1385.670044,318.4400024,16157,24946,14,26.73,24335.84
6/3/2008,401.2,1377.650024,321.0499878,16050,24762,14,26.73,24335.84
6/4/2008,395.66,1377.199951,317.0700073,15955,24650,14,26.73,24335.84
6/5/2008,390.08,1404.050049,316.6099854,16005,24991,14,26.73,24335.84
6/6/2008,384.24,1360.680054,310.2900085,16005,24991,14,26.73,24335.84
6/9/2008,379.12,1361.76001,308.7099915,16065,24855,14,26.73,24335.84
6/10/2008,373,1358.439941,306.6099854,16050,25351,14,26.73,24335.84
6/11/2008,370.45,1335.48999,301.3699951,16325,25226,14,26.73,24335.84
6/12/2008,370.55,1339.869995,304.1000061,16050,25061,14,26.73,24335.84
6/13/2008,372.68,1360.030029,305.7000122,16050,25061,14,26.73,24335.84
6/16/2008,378.2,1360.140015,304.8999939,16354,25362,14,26.73,24335.84
6/17/2008,384.71,1350.930054,306.3399963,16304,25328,14,26.73,24335.84
6/18/2008,382.07,1337.810059,301.7399902,16344,25335,14,26.73,24335.84
6/19/2008,373.27,1342.829956,300.2399902,16344,25538,14,26.73,24335.84
6/20/2008,366.02,1317.930054,295.0799866,16344,25538,14,26.73,24335.84
6/23/2008,368.95,1318,294.8099976,16316,25438,14,26.73,24335.84
6/24/2008,375.97,1314.290039,292.5400085,16271,25491,14,26.73,24335.84
6/25/2008,383.78,1321.969971,296.1000061,16317,25698,14,26.73,24335.84
6/26/2008,386.48,1283.150024,288.480011,16592,26133,14,26.73,24335.84
6/27/2008,392.61,1278.380005,287.3399963,16592,26133,14,26.73,24335.84
6/30/2008,399.4,1280,289.3900146,16847,26133,14,26.73,24335.84
7/1/2008,409.61,1284.910034,283,16482,26187,15,26.98,25354
7/2/2008,419.29,1261.52002,280.6900024,16793,26378,15,26.98,25354
7/3/2008,430.05,1262.900024,283.0799866,16791,26016,15,26.98,25354
7/4/2008,439.68,1262.900024,283.0799866,16791,26016,15,26.98,25354
7/7/2008,435.89,1252.310059,283.1700134,16523,26052,15,26.98,25354
7/8/2008,436.71,1273.699951,278.9700012,16500,26072,15,26.98,25354
7/9/2008,439.55,1244.689941,283.8999939,16596,26067,15,26.98,25354
7/10/2008,446.6,1253.390015,277.9500122,16589,26221,15,26.98,25354
7/11/2008,456.64,1239.48999,270.3599854,16589,26221,15,26.98,25354
7/14/2008,467.94,1228.300049,272.4700012,16698,26562,15,26.98,25354
7/15/2008,479.8,1214.910034,266.5100098,16702,26416,15,26.98,25354
7/16/2008,486.53,1245.359985,268.5,16568,26272,15,26.98,25354
7/17/2008,489.83,1260.319946,276.269989,16555,26183,15,26.98,25354
7/18/2008,483.05,1260.680054,280.6900024,16555,26183,15,26.98,25354
7/21/2008,470.82,1260,282.3599854,16350,26272,15,26.98,25354
7/22/2008,457.88,1277,280.8999939,16642,25921,15,26.98,25354
7/23/2008,445.59,1282.189941,286.769989,16300,25941,15,26.98,25354
7/24/2008,435.79,1252.540039,282.2099915,16554,26015,15,26.98,25354
7/25/2008,429.46,1257.76001,281.7600098,16554,26015,15,26.98,25354
7/28/2008,434.64,1234.369995,278.730011,16692,26022,15,26.98,25354
7/29/2008,444.4,1263.199951,279.6400146,16535,25724,15,26.98,25354
7/30/2008,448.27,1284.26001,284,16525,25773,15,26.98,25354
7/31/2008,451.36,1267.380005,283.7600098,16506,25773,15,26.98,25354
8/1/2008,447.11,1260.310059,283.7600098,16506,25773,15,28.24,25354
8/4/2008,439.41,1249.01001,277.5899963,16350,25773,15,28.24,25354
8/5/2008,430.26,1284.880005,285.0100098,16350,25773,15,28.24,25354
8/6/2008,437.45,1289.189941,287.6600037,16480,25773,15,28.24,25354
8/7/2008,438.83,1266.069946,286.8900146,16353,25773,15,28.24,25354
8/8/2008,444.28,1296.319946,289.2799988,16353,25773,15,28.24,25354
8/11/2008,454.8,1305.319946,293.0599976,16296,25773,15,28.24,25354
8/12/2008,459.89,1289.589966,291.8399963,16296,25773,15,28.24,25354
8/13/2008,464.01,1285.829956,284.4400024,16403,25773,15,28.24,25354
8/14/2008,476.5,1292.930054,285.9100037,16353,25773,15,28.24,25354
8/15/2008,488.94,1298.199951,287.25,16353,25773,15,28.24,25354
8/18/2008,508.05,1278.599976,286.9500122,16297,25773,15,28.24,25354
8/19/2008,511.53,1266.689941,279.7099915,16329,25773,15,28.24,25354
8/20/2008,508.47,1274.540039,280.7600098,16207,25773,15,28.24,25354
8/21/2008,525.98,1277.719971,278.4400024,16364,25773,15,28.24,25354
8/22/2008,526.98,1292.199951,283.8200073,16364,25773,15,28.24,25354
8/25/2008,548.25,1266.839966,282.1499939,16291,23845,15,28.24,25354
8/26/2008,561.67,1271.51001,282.7399902,16367,24092,15,28.24,25354
8/27/2008,561.85,1281.660034,283.25,16379,24053,15,28.24,25354
8/28/2008,547.69,1300.680054,287.2099915,16315,23931,15,28.24,25354
8/29/2008,539.1,1282.829956,288.1799927,16315,23931,15,28.24,25354
9/3/2008,555.14,1274.97998,285.5799866,16563,23605,15,27.86,25354
9/4/2008,558.56,1236.829956,278.1799927,16234,23169,15,27.86,25354
9/5/2008,546.66,1242.310059,272.2399902,16234,23169,15,27.86,25354
9/8/2008,532.71,1267.790039,281.2999878,16391,23123,15,27.86,25354
9/9/2008,525.49,1224.51001,279.6000061,16435,22965,15,27.86,25354
9/10/2008,514.45,1232.040039,277.3500061,16458,22722,15,27.86,25354
9/11/2008,497.01,1249.050049,277.3500061,16228,23000,15,27.86,25354
9/12/2008,476,1251.699951,280.4100037,16228,23000,15,27.86,25354
9/15/2008,476.76,1192.699951,270.6799927,16408,23141,15,27.86,25354
9/16/2008,455.95,1213.599976,263.5400085,16301,23183,15,27.86,25354
9/17/2008,437.24,1156.390015,258.0400085,16611,23801,15,27.86,25354
9/18/2008,419.28,1206.51001,256.769989,16693,23390,15,27.86,25354
9/19/2008,439.06,1255.079956,278.1799927,16693,23390,15,27.86,25354
9/22/2008,459.86,1207.089966,272.3500061,16611,24368,15,27.86,25354
9/23/2008,465.87,1188.219971,267.3099976,16374,23939,15,27.86,25354
9/24/2008,455.05,1185.869995,265.6600037,16393,23962,15,27.86,25354
9/25/2008,470.43,1209.180054,271.0100098,16302,23795,15,27.86,25354
9/26/2008,483.81,1213.27002,265.9200134,16302,23795,15,27.86,25354
9/29/2008,479,1106.420044,251.4299927,16577,23401,15,27.86,25354
9/30/2008,456.7,1166.359985,256.0499878,16456,23060,15,27.86,25354
10/1/2008,454.41,1161.060059,257.75,16545,22633,15,26.72,25691.48
10/2/2008,460.25,1114.280029,254.2400055,16421,22633,15,26.72,25691.48
10/3/2008,452.14,1099.22998,261.4299927,16421,22633,15,26.72,25691.48
10/6/2008,433.71,1056.890015,241.5,16369,22159,15,26.72,25691.48
10/7/2008,414.24,996.2299805,240.7200012,16463,22446,15,26.72,25691.48
10/8/2008,401.33,984.9400024,226.3099976,16453,22360,15,26.72,25691.48
10/9/2008,397.68,909.9199829,221.7799988,16469,22062,15,26.72,25691.48
10/10/2008,379.06,899.2199707,205.1300049,16469,22062,15,26.72,25691.48
10/13/2008,371.67,1003.349976,225.3699951,16420,22387,15,26.72,25691.48
10/14/2008,389.33,998.0100098,232.2200012,16599,22296,15,26.72,25691.48
10/15/2008,397.15,907.8400269,217.1699982,16294,21961,15,26.72,25691.48
10/16/2008,384.61,946.4299927,206.3999939,16266,21830,15,26.72,25691.48
10/17/2008,382.51,940.5499878,214.2700043,16266,21830,15,26.72,25691.48
10/20/2008,370.8,985.4000244,222.0099945,16720,21829,15,26.72,25691.48
10/21/2008,379.94,955.0499878,220.8999939,16551,21259,15,26.72,25691.48
10/22/2008,374.91,896.7800293,209.5700073,16557,21173,15,26.72,25691.48
10/23/2008,360.43,908.1099854,208.7200012,16471,20799,15,26.72,25691.48
10/24/2008,345.11,876.7700195,198.8200073,16471,20799,15,26.72,25691.48
10/27/2008,329.28,848.9199829,198.8200073,16525,20543,15,26.72,25691.48
10/28/2008,322.8,940.5100098,199.4400024,16614,20738,15,26.72,25691.48
10/29/2008,331.62,930.0900269,213.7200012,16335,21143,15,26.72,25691.48
10/30/2008,336.57,954.0900269,216.2400055,16838,21687,15,26.72,25691.48
10/31/2008,347.05,968.75,222.0700073,16617,21102,15,26.72,25691.48
11/3/2008,348.64,966.2999878,223.3800049,16812,21203,13.5,24.21,25691.48
11/4/2008,361.44,1005.75,233.5,16555,21089,13.5,24.21,25691.48
11/5/2008,377.83,952.7700195,228.1300049,16556,21437,13.5,24.21,25691.48
11/6/2008,379.51,904.8800049,215.4600067,16505,21312,13.5,24.21,25691.48
11/7/2008,365.97,930.9899902,219.6000061,16734,21272,13.5,24.21,25691.48
11/10/2008,366,919.210022,220.9600067,16854,21483,13.5,24.21,25691.48
11/11/2008,351.71,898.9500122,212.1699982,16946,21193,13.5,24.21,25691.48
11/12/2008,342.33,852.2999878,205.2200012,16807,20918,13.5,24.21,25691.48
11/13/2008,346.24,911.289978,204.0800018,16775,20849,13.5,24.21,25691.48
11/14/2008,352.07,873.289978,205.6100006,16825,21191,13.5,24.21,25691.48
11/17/2008,345.05,850.75,200.3600006,16684,21099,13.5,24.21,25691.48
11/18/2008,340.69,859.1199951,201.9100037,16641,21017,13.5,24.21,25691.48
11/19/2008,336.89,806.5800171,193.7700043,16840,21033,13.5,24.21,25691.48
11/20/2008,325.74,752.4400024,186.75,16753,20868,13.5,24.21,25691.48
11/21/2008,318.96,800.0300293,182.1300049,16740,20942,13.5,24.21,25691.48
11/24/2008,317.93,851.8099976,197.5099945,16543,21124,13.5,24.21,25691.48
11/25/2008,320.33,857.3900146,198.7700043,16496,21509,13.5,24.21,25691.48
11/26/2008,311.74,887.6799927,198.8500061,16766,21585,13.5,24.21,25691.48
11/27/2008,303.54,887.6799927,203.6199951,16725,21488,13.5,24.21,25691.48
11/28/2008,314.74,896.2399902,206.25,16782,21305,13.5,24.21,25691.48
12/1/2008,314.71,816.210022,193.9100037,16812,21206,11.5,19.87,25691.48
12/2/2008,307.45,848.8099976,197.1999969,16824,21066,11.5,19.87,25691.48
12/3/2008,306.22,870.7399902,198.2899933,16582,21053,11.5,19.87,25691.48
12/4/2008,308.6,845.2199707,197.3999939,16567,21058,11.5,19.87,25691.48
12/5/2008,299.68,876.0700073,189.8399963,16613,21123,11.5,19.87,25691.48
12/8/2008,288.69,909.7000122,202.6100006,16583,21454,11.5,19.87,25691.48
12/9/2008,293.3,888.6699829,205.3300018,16641,21401,11.5,19.87,25691.48
12/10/2008,286.85,899.2399902,205.3699951,16582,21577,11.5,19.87,25691.48
12/11/2008,288.93,873.5900269,203.7899933,16564,22096,11.5,19.87,25691.48
12/12/2008,299.54,879.7299805,198.2200012,16743,22354,11.5,19.87,25691.48
12/15/2008,308.28,868.5700073,197.5099945,16700,22582,11.5,19.87,25691.48
12/16/2008,296.42,913.1799927,199.0099945,16470,22897,11.5,19.87,25691.48
12/17/2008,301.02,904.4199829,197.5099945,16330,23544,11.5,19.87,25691.48
12/18/2008,305.56,885.2800293,197.3099976,17105,24414,11.5,19.87,25691.48
12/19/2008,307.26,887.8800049,196.4299927,16798,23389,11.5,19.87,25691.48
12/22/2008,310.05,871.6300049,193.3200073,16743,23362,11.5,19.87,25691.48
12/23/2008,303.93,863.1599731,193.0500031,16783,23371,11.5,19.87,25691.48
12/24/2008,304.05,868.1500244,193.0500031,16759,23371,11.5,19.87,25691.48
12/25/2008,302.19,868.1500244,193.0500031,16676,23371,11.5,19.87,25691.48
12/26/2008,304.46,872.7999878,193.0500031,16664,23371,11.5,19.87,25691.48
12/29/2008,308.56,869.4199829,193.4600067,17179,23965,11.5,19.87,25691.48
12/30/2008,316.32,890.6400146,196.8999939,17239,24360,11.5,19.87,25691.48
12/31/2008,315.62,903.25,196.8999939,17204,24048,11.5,19.87,25691.48
1/2/2009,313.34,931.7999878,196.8999939,17216,23967,9.5,17.43,24225.04
1/5/2009,311.91,927.4500122,208.6900024,17226,23477,9.5,17.43,24225.04
1/6/2009,314.04,934.7000122,212.8699951,16976,22946,9.5,17.43,24225.04
1/7/2009,319.58,906.6500244,210.3099976,17143,23411,9.5,17.43,24225.04
1/8/2009,314.15,909.7299805,208.7700043,17207,23312,9.5,17.43,24225.04
1/9/2009,313.4,890.3499756,207.8200073,17526,23578,9.5,17.43,24225.04
1/12/2009,312.18,870.2600098,204.5299988,17268,23048,9.5,17.43,24225.04
1/13/2009,307.13,871.789978,201.6600037,17313,22844,9.5,17.43,24225.04
1/14/2009,307.98,842.6199951,192.8699951,17248,22724,9.5,17.43,24225.04
1/15/2009,304.01,843.7399902,191.1699982,17231,22649,9.5,17.43,24225.04
1/16/2009,306.12,850.1199951,192.9600067,17174,22824,9.5,17.43,24225.04
1/19/2009,304.98,850.1199951,189.7200012,17401,22739,9.5,17.43,24225.04
1/20/2009,302.86,805.2199707,185.6999969,17309,22262,9.5,17.43,24225.04
1/21/2009,300.04,840.2399902,184.5200043,17052,22244,9.5,17.43,24225.04
1/22/2009,301.12,827.5,182.8500061,17154,22321,9.5,17.43,24225.04
1/23/2009,303.21,831.9500122,182.4900055,16938,21957,9.5,17.43,24225.04
2/2/2009,297.52,825.4400024,186.3200073,17204,21976,8,14.68,24225.04
2/3/2009,288.69,838.5100098,189.7799988,17182,22070,8,14.68,24225.04
2/4/2009,286.11,832.2299805,194.6699982,16997,22099,8,14.68,24225.04
2/5/2009,277.81,845.8499756,194.5,17229,22099,8,14.68,24225.04
2/6/2009,281.63,868.5999756,198.5299988,17276,21978,8,14.68,24225.04
2/9/2009,287.57,869.8900146,199.3500061,17157,22242,8,14.68,24225.04
2/10/2009,282.02,827.1599731,193.8200073,17323,22276,8,14.68,24225.04
2/11/2009,276.22,833.7399902,193.1300049,17174,22225,8,14.68,24225.04
2/12/2009,276.09,835.1900024,190.6399994,16755,22026,8,14.68,24225.04
2/13/2009,274.51,826.8400269,191.2700043,17101,22089,8,14.68,24225.04
2/16/2009,272.31,826.8400269,191.2700043,17171,21913,8,14.68,24225.04
2/17/2009,263.07,789.1699829,183.9799957,17276,21680,8,14.68,24225.04
2/18/2009,255.09,788.4199829,183.3500061,17215,21630,8,14.68,24225.04
2/19/2009,254.85,778.9400024,183.3899994,17206,21750,8,14.68,24225.04
2/20/2009,252.57,770.0499878,176.9299927,16875,21695,8,14.68,24225.04
2/23/2009,244.02,743.3300171,175.2899933,17165,22029,8,14.68,24225.04
2/24/2009,235.5,773.1400146,172.8600006,17326,21950,8,14.68,24225.04
2/25/2009,244.33,764.9000244,172.3099976,17084,21942,8,14.68,24225.04
2/26/2009,242.53,752.8300171,176.1399994,17224,21938,8,14.68,24225.04
2/27/2009,245.74,735.0900269,172.9199982,16875,21727,8,14.68,24225.04
3/2/2009,247.66,700.8200073,164.3000031,17183,21626,8,11.5,24225.04
3/3/2009,241.46,696.3300171,161.3399963,16755,21609,8,11.5,24225.04
3/4/2009,244.36,712.8699951,167.6199951,16750,21489,8,11.5,24225.04
3/5/2009,246.68,682.5499878,161.5899963,17169,21550,8,11.5,24225.04
3/6/2009,245.7,683.3800049,159.5200043,17157,21768,8,11.5,24225.04
3/9/2009,247.85,676.5300293,157.9700012,17156,21595,8,11.5,24225.04
3/10/2009,251.88,719.5999756,165.9900055,17091,21819,8,11.5,24225.04
3/11/2009,255.85,721.3599854,166.2400055,17161,21910,8,11.5,24225.04
3/12/2009,251.01,750.7399902,167.3600006,16725,21997,8,11.5,24225.04
3/13/2009,251.44,756.5499878,168.5700073,16725,22108,8,11.5,24225.04
3/16/2009,254.56,753.8900146,173.1900024,17256,22384,8,11.5,24225.04
3/17/2009,263.2,778.1199951,172.0500031,16750,22306,8,11.5,24225.04
3/18/2009,273.39,794.3499756,170.7599945,16755,22389,8,11.5,24225.04
3/19/2009,267.04,784.039978,171.8699951,16750,23463,8,11.5,24225.04
3/20/2009,266.62,768.539978,172.5800018,17188,23387,8,11.5,24225.04
3/23/2009,260.16,822.9199829,177.7299957,16750,23430,8,11.5,24225.04
3/24/2009,270.62,806.1199951,178.2100067,16755,23561,8,11.5,24225.04
3/25/2009,277.63,813.8800049,178.8200073,17517,23574,8,11.5,24225.04
3/26/2009,286.25,832.8599854,179.1199951,17520,23838,8,11.5,24225.04
3/27/2009,287.41,815.9400024,177.1699982,17588,23294,8,11.5,24225.04
3/30/2009,282.38,787.5300293,170.4499969,17454,23299,8,11.5,24225.04
3/31/2009,280.67,797.8699951,176.4600067,17633,23163,8,11.5,24225.04
4/1/2009,289.52,811.0800171,179.2599945,17482,23335,8,9.13,25426.55
4/2/2009,297.3,834.3800049,188.1100006,17474,23471,8,9.13,25426.55
4/3/2009,310.28,842.5,186.1699982,17474,23471,8,9.13,25426.55
4/7/2009,322.36,815.5499878,183.4600067,17490,23166,8,9.13,25426.55
4/8/2009,313.76,825.1599731,184.0200043,17485,23197,8,9.13,25426.55
4/9/2009,311.72,856.5599976,188.0599976,17691,23197,8,9.13,25426.55
4/10/2009,325.05,856.5599976,188.0599976,17691,23197,8,9.13,25426.55
4/13/2009,340.01,858.7299805,188.0599976,16825,23187,8,9.13,25426.55
4/14/2009,347.07,841.5,190.9900055,17473,23245,8,9.13,25426.55
4/15/2009,339.29,852.0599976,190.5200043,17552,23004,8,9.13,25426.55
4/16/2009,343.88,865.2999878,193.8200073,17474,22835,8,9.13,25426.55
4/17/2009,334.14,869.5999756,196.9600067,17474,22835,8,9.13,25426.55
4/20/2009,318.89,832.3900146,189.9299927,16855,22613,8,9.13,25426.55
4/21/2009,312.77,850.0800171,190.1999969,17491,22600,8,9.13,25426.55
4/22/2009,321.86,843.5499878,192.3800049,17371,22863,8,9.13,25426.55
4/23/2009,315.2,851.9199829,191.4900055,17472,23150,8,9.13,25426.55
4/24/2009,309.9,866.2299805,195.8200073,17472,23150,8,9.13,25426.55
4/27/2009,313.69,857.5100098,196.5299988,17454,22708,8,9.13,25426.55
4/28/2009,315.71,855.1599731,193.5700073,17499,23171,8,9.13,25426.55
4/29/2009,321.63,873.6400146,197.2799988,17487,23202,8,9.13,25426.55
5/4/2009,336.64,907.2399902,203.7700043,17460,23403,7,5.5,25426.55
5/5/2009,351.32,903.7999878,205.0700073,17486,23280,7,5.5,25426.55
5/6/2009,350.14,919.5300293,208.0200043,17476,23292,7,5.5,25426.55
5/7/2009,363.85,907.3900146,206.2899933,16855,23423,7,5.5,25426.55
5/8/2009,366.22,929.2299805,209.5099945,16855,23423,7,5.5,25426.55
5/11/2009,372.95,909.2399902,206.5899963,16885,23844,7,5.5,25426.55
5/12/2009,381.97,908.3499756,206.1799927,17551,23864,7,5.5,25426.55
5/13/2009,378.25,883.9199829,200.7200012,16880,23722,7,5.5,25426.55
5/14/2009,376.75,893.0700073,201.6999969,16855,23707,7,5.5,25426.55
5/15/2009,390.16,882.8800049,202.9199982,16855,23707,7,5.5,25426.55
5/18/2009,390.85,909.710022,207.8300018,16850,23846,7,5.5,25426.55
5/19/2009,400.9,908.1300049,210.7799988,17501,23913,7,5.5,25426.55
5/20/2009,410.38,903.4699707,211.75,16855,23913,7,5.5,25426.55
5/21/2009,412.51,888.3300171,211.75,17510,24461,7,5.5,25426.55
5/22/2009,404.58,887,207.0099945,17510,24461,7,5.5,25426.55
5/25/2009,421.75,887,207.3600006,16850,24270,7,5.5,25426.55
5/26/2009,425.03,910.3300171,208.9600067,16855,24402,7,5.5,25426.55
5/27/2009,425.17,893.0599976,210.4100037,16850,24280,7,5.5,25426.55
5/28/2009,415.45,906.8300171,207.9299927,17462,24660,7,5.5,25426.55
5/29/2009,411.64,919.1400146,208.2100067,17462,24660,7,5.5,25426.55
6/1/2009,426.43,942.8699951,208.2100067,16850,24904,7,3.9,25426.55
6/2/2009,440.56,944.7399902,214.2400055,17487,24908,7,3.9,25426.55
6/3/2009,444.79,931.7600098,209.9400024,17524,24788,7,3.9,25426.55
6/4/2009,458.19,942.460022,209.4700012,16850,24822,7,3.9,25426.55
6/5/2009,478.72,940.0900269,210.7599945,16850,24822,7,3.9,25426.55
6/8/2009,501.49,939.1400146,209.2899933,16855,24289,7,3.9,25426.55
6/9/2009,512.46,942.4299927,210.2899933,16855,24647,7,3.9,25426.55
6/10/2009,497.51,939.1500244,212.7700043,17518,24507,7,3.9,25426.55
6/11/2009,511.27,944.8900146,214.8000031,16850,24573,7,3.9,25426.55
6/12/2009,509.59,946.210022,214.3500061,16850,24573,7,3.9,25426.55
6/15/2009,493.52,923.7199707,209.0200043,16850,24295,7,3.9,25426.55
6/16/2009,471.97,911.9699707,208.8000031,16855,24222,7,3.9,25426.55
6/17/2009,472.47,910.710022,204.6300049,16850,24379,7,3.9,25426.55
6/18/2009,479.27,918.3699951,205.6399994,17504,24399,7,3.9,25426.55
6/19/2009,475.22,921.2299805,208.2799988,17504,24399,7,3.9,25426.55
6/22/2009,458.11,893.039978,202.4799957,16850,24403,7,3.9,25426.55
6/23/2009,438.55,895.0999756,201.4900055,16850,24613,7,3.9,25426.55
6/24/2009,456.22,900.9400024,206.3300018,17511,24388,7,3.9,25426.55
6/25/2009,453.76,920.2600098,204.6600037,16855,24671,7,3.9,25426.55
6/26/2009,461.37,918.9000244,204.4700012,16855,24671,7,3.9,25426.55
6/29/2009,460.42,927.2299805,208.0299988,16850,24700,7,3.9,25426.55
6/30/2009,448.29,919.3200073,205.8300018,17516,24622,7,3.9,25426.55
7/1/2009,430,923.3300171,209.4600067,17513,24641,7,3.3,26010.63
7/2/2009,433.79,896.4199829,204.1199951,17512,24506,7,3.3,26010.63
7/3/2009,435.44,896.4199829,204.0800018,17512,24506,7,3.3,26010.63
7/6/2009,454.27,898.7199707,201.6999969,17522,24559,7,3.3,26010.63
7/7/2009,447.63,881.0300293,200.1999969,17520,24384,7,3.3,26010.63
7/8/2009,446.79,879.5599976,198.0299988,17515,24453,7,3.3,26010.63
7/9/2009,446.4,882.6799927,199.4100037,17512,24351,7,3.3,26010.63
7/10/2009,438.83,879.1300049,197.25,17512,24351,7,3.3,26010.63
7/13/2009,426.67,901.0499878,200.8000031,17502,24479,7,3.3,26010.63
7/14/2009,418.55,905.8400269,203.5,17523,24662,7,3.3,26010.63
7/15/2009,427.05,932.6799927,209.0800018,17478,24739,7,3.3,26010.63
7/16/2009,433.47,940.7399902,209.8600006,17515,24688,7,3.3,26010.63
7/17/2009,428.67,940.3800049,210.6699982,17515,24688,7,3.3,26010.63
7/20/2009,412.88,951.1300049,213.2200012,16850,24896,7,3.3,26010.63
7/21/2009,416.43,954.5800171,215.0200043,16855,24886,7,3.3,26010.63
7/22/2009,419.48,954.0700073,215.6499939,16855,24909,7,3.3,26010.63
7/23/2009,434.2,976.289978,219.7899933,17529,24964,7,3.3,26010.63
7/24/2009,454.71,979.2600098,219.6699982,17529,24964,7,3.3,26010.63
7/27/2009,469.71,982.1799927,220.5899963,16850,25027,7,3.3,26010.63
7/28/2009,462.98,979.6199951,218.5399933,16855,24777,7,3.3,26010.63
7/29/2009,458.04,975.1500244,220.3699951,16850,24661,7,3.3,26010.63
7/30/2009,451.91,986.75,225.25,16865,24791,7,3.3,26010.63
7/31/2009,466.76,987.4799805,224.9100037,16865,24791,7,3.3,26010.63
8/3/2009,467.93,1002.630005,228.4600067,16860,25231,7,1.92,26010.63
8/4/2009,476.59,1005.650024,227.7899933,16850,25240,7,1.92,26010.63
8/5/2009,481.29,1002.719971,226.8699951,17534,25205,7,1.92,26010.63
8/6/2009,481.44,997.0800171,227.8899994,16855,25187,7,1.92,26010.63
8/7/2009,480.65,1010.47998,230.6799927,16855,25187,7,1.92,26010.63
8/10/2009,491.2,1007.099976,229.5599976,16855,24841,7,1.92,26010.63
8/11/2009,494.17,994.3499756,226.3500061,16850,24832,7,1.92,26010.63
8/12/2009,497.16,1005.809998,228.6499939,16855,25015,7,1.92,26010.63
